file name,API importance,API importance (accurate)
/proc/sys/lnet,0.000290,1-10^-0.000
/proc/sys/lnet/lnet_memused,0.000290,1-10^-0.000
/proc/sys/lustre,0.000290,1-10^-0.000
/proc/sys/lustre/dump_on_timeout,0.000290,1-10^-0.000
/proc/sys/lustre/ldlm_timeout,0.000290,1-10^-0.000
/proc/sys/lustre/memused,0.000290,1-10^-0.000
/proc/sys/lustre/timeout,0.000290,1-10^-0.000
/sys/kernel/debug/gfs2,0.000290,1-10^-0.000
/sys/kernel/debug/tracing/events/gfs2,0.000290,1-10^-0.000
/sys/kernel/debug/tracing/events/gfs2/enable,0.000290,1-10^-0.000
/sys/kernel/debug/tracing/options,0.000290,1-10^-0.000
/sys/kernel/debug/tracing/options/irq-info,0.000290,1-10^-0.000
/sys/kernel/debug/tracing/trace_pipe,0.000290,1-10^-0.000
/etc/literki,0.000290,1-10^-0.000
/etc/literki/literki.conf,0.000290,1-10^-0.000
/etc/ftpd-ssl/ftpd.pem,0.000289,1-10^-0.000
/etc/ftpd-ssl,0.000289,1-10^-0.000
/sys/class/rc,0.000288,1-10^-0.000
/etc/rc_keymaps,0.000288,1-10^-0.000
/etc/gogoc,0.000286,1-10^-0.000
/etc/gogoc/gogoc.conf,0.000286,1-10^-0.000
/dev/rvndcldcomsk,0.000285,1-10^-0.000
/dev/rvndiptcomsk,0.000285,1-10^-0.000
/etc/rc2.d/S69inet,0.000284,1-10^-0.000
/etc/sshd_config,0.000284,1-10^-0.000
/proc/$pid/exe,0.000284,1-10^-0.000
/proc/sys/net/ipv4/conf/all/accept_redirects,0.000284,1-10^-0.000
/proc/sys/net/ipv4/conf/all/accept_source_route,0.000284,1-10^-0.000
/proc/sys/net/ipv4/conf/all/log_martians,0.000284,1-10^-0.000
/proc/sys/net/ipv4/icmp_echo_ignore_all,0.000284,1-10^-0.000
/proc/sys/net/ipv4/icmp_ignore_bogus_error_responses,0.000284,1-10^-0.000
/proc/sys/net/ipv4/icmp_echo_ignore_broadcasts,0.000284,1-10^-0.000
/dev/null|awk,0.000284,1-10^-0.000
/etc/banners,0.000284,1-10^-0.000
/etc/conf.d/pure-ftpd,0.000284,1-10^-0.000
/etc/default/kbd,0.000284,1-10^-0.000
/etc/ssh/sshd_config,0.000284,1-10^-0.000
/etc/defaultrouter,0.000284,1-10^-0.000
/etc/hostconfig,0.000284,1-10^-0.000
/etc/norouter,0.000284,1-10^-0.000
/etc/proftpd.conf,0.000284,1-10^-0.000
/etc/conserver/conserver.cf,0.000283,1-10^-0.000
/etc/conserver/conserver.passwd,0.000283,1-10^-0.000
/etc/palo.conf,0.000279,1-10^-0.000
/dev/ida*,0.000279,1-10^-0.000
/dev/batgat,0.000279,1-10^-0.000
/etc/icinga,0.000278,1-10^-0.000
/etc/icinga/icinga.cfg,0.000278,1-10^-0.000
/etc/gravit,0.000275,1-10^-0.000
/dev/rcx,0.000274,1-10^-0.000
/dev/usb/legousbtower0,0.000274,1-10^-0.000
/etc/colortail,0.000273,1-10^-0.000
/etc/colortail/conf.colortail,0.000273,1-10^-0.000
/etc/mknod,0.000271,1-10^-0.000
/etc/porkrc,0.000271,1-10^-0.000
/etc/lcd4linux.conf,0.000271,1-10^-0.000
/etc/phonebook,0.000271,1-10^-0.000
/etc/forked-daapd.conf,0.000269,1-10^-0.000
/etc/mailcheckrc,0.000269,1-10^-0.000
/etc/munge,0.000268,1-10^-0.000
/etc/munge/munge.key,0.000268,1-10^-0.000
/etc/flirtsch,0.000267,1-10^-0.000
/etc/luts,0.000267,1-10^-0.000
/etc/cyberjack,0.000266,1-10^-0.000
/etc/cyberjack/cyberjack.conf,0.000266,1-10^-0.000
/etc/cyberjack/cyberjack.conf.default,0.000266,1-10^-0.000
/etc/sysconfig/rhn,0.000265,1-10^-0.000
/etc/common-lisp,0.000264,1-10^-0.000
/dev/iso9660,0.000264,1-10^-0.000
/dev/sda*,0.000264,1-10^-0.000
/etc/br-version,0.000264,1-10^-0.000
/etc/cirros,0.000264,1-10^-0.000
/etc/cirros/version,0.000264,1-10^-0.000
/etc/favicon.png,0.000264,1-10^-0.000
/etc/freebsd-update.conf,0.000264,1-10^-0.000
/etc/HOSTNAME,0.000264,1-10^-0.000
/etc/hostname.file,0.000264,1-10^-0.000
/etc/pardus-release,0.000264,1-10^-0.000
/etc/ttylinux-target,0.000264,1-10^-0.000
/etc/version,0.000264,1-10^-0.000
/etc/sysconfig/network-scripts,0.000262,1-10^-0.000
/etc/macfanctl.conf,0.000258,1-10^-0.000
/etc/send_nsca.cfg,0.000257,1-10^-0.000
/etc/rlinetd.conf,0.000255,1-10^-0.000
/dev/cu,0.000254,1-10^-0.000
/dev/cu.OBDKeyPro-DevB-1,0.000254,1-10^-0.000
/dev/usbserial,0.000254,1-10^-0.000
/etc/obdgpslogger,0.000254,1-10^-0.000
/etc/dhis-server,0.000254,1-10^-0.000
/etc/dhis-server/dhis.db,0.000254,1-10^-0.000
/etc/sv,0.000251,1-10^-0.000
/dev/ftp*,0.000250,1-10^-0.000
/dev/i2octl,0.000249,1-10^-0.000
/dev/scc*,0.000249,1-10^-0.000
/etc/iptotal.conf,0.000249,1-10^-0.000
/etc/opendkim-spam.conf,0.000249,1-10^-0.000
/proc/net/z8530drv,0.000249,1-10^-0.000
/etc/opensm/opensm.conf,0.000248,1-10^-0.000
/etc/opensm/partitions.conf,0.000248,1-10^-0.000
/etc/opensm/prefix-routes.conf,0.000248,1-10^-0.000
/etc/opensm/qos-policy.conf,0.000248,1-10^-0.000
/etc/opensm/torus-2QoS.conf,0.000248,1-10^-0.000
/dev/music,0.000248,1-10^-0.000
/procmail.log,0.000248,1-10^-0.000
/etc/egd-pool,0.000247,1-10^-0.000
/dev/cciss/c*d0,0.000247,1-10^-0.000
/dev/sdb*,0.000247,1-10^-0.000
/etc/grub.conf,0.000247,1-10^-0.000
/etc/init.d/kudzu,0.000247,1-10^-0.000
/etc/init.d/rc2.d,0.000247,1-10^-0.000
/etc/init.d/rc2.d/S99virt-sysprep-firstboot,0.000247,1-10^-0.000
/etc/init.d/rc3.d,0.000247,1-10^-0.000
/etc/init.d/rc3.d/S99virt-sysprep-firstboot,0.000247,1-10^-0.000
/etc/init.d/rc5.d,0.000247,1-10^-0.000
/etc/init.d/rc5.d/S99virt-sysprep-firstboot,0.000247,1-10^-0.000
/etc/init.d/virt-sysprep-firstboot,0.000247,1-10^-0.000
/etc/pki/consumer,0.000247,1-10^-0.000
/etc/pki/entitlement,0.000247,1-10^-0.000
/etc/rc2.d/S99virt-sysprep-firstboot,0.000247,1-10^-0.000
/etc/rc3.d/S99virt-sysprep-firstboot,0.000247,1-10^-0.000
/etc/rc5.d,0.000247,1-10^-0.000
/etc/rc5.d/S99virt-sysprep-firstboot,0.000247,1-10^-0.000
/etc/rc.d/rc2.d,0.000247,1-10^-0.000
/etc/rc.d/rc2.d/S99virt-sysprep-firstboot,0.000247,1-10^-0.000
/etc/rc.d/rc3.d,0.000247,1-10^-0.000
/etc/rc.d/rc3.d/S99virt-sysprep-firstboot,0.000247,1-10^-0.000
/etc/rc.d/rc5.d,0.000247,1-10^-0.000
/etc/rc.d/rc5.d/S99virt-sysprep-firstboot,0.000247,1-10^-0.000
/etc/rc.local,0.000247,1-10^-0.000
/etc/shadow.guestfsXXXXXX,0.000247,1-10^-0.000
/etc/ssh/*_host_*,0.000247,1-10^-0.000
/etc/sysconfig/network-scripts/ifcfg-*,0.000247,1-10^-0.000
/etc/sysconfig/rhn/osad-auth.conf,0.000247,1-10^-0.000
/etc/sysconfig/rhn/systemid,0.000247,1-10^-0.000
/etc/systemd/system/default.target.wants,0.000247,1-10^-0.000
/etc/udev/rules.d/70-persistent-net.rules,0.000247,1-10^-0.000
/etc/bareos,0.000247,1-10^-0.000
/etc/juke.conf,0.000246,1-10^-0.000
/etc/dirsrv/admin-serv,0.000246,1-10^-0.000
/etc/qingy,0.000244,1-10^-0.000
/etc/qingy/sessions,0.000244,1-10^-0.000
/etc/pgpool2,0.000243,1-10^-0.000
/etc/spacefm,0.000241,1-10^-0.000
/etc/spacefm/*-as-root,0.000241,1-10^-0.000
/etc/spacefm/spacefm.conf,0.000241,1-10^-0.000
/etc/jobtypes,0.000240,1-10^-0.000
/etc/jobtypes/*.vjt,0.000240,1-10^-0.000
/etc/localtips.txt,0.000240,1-10^-0.000
/etc/lwatch,0.000240,1-10^-0.000
/etc/lwatch/lwatch.conf,0.000240,1-10^-0.000
/etc/maps.txt,0.000240,1-10^-0.000
/etc/tips.txt,0.000240,1-10^-0.000
/proc/net/decnet,0.000238,1-10^-0.000
/proc/net/decnet_neigh,0.000238,1-10^-0.000
/etc/mpich,0.000236,1-10^-0.000
/etc/rrdcollect.conf,0.000234,1-10^-0.000
/etc/snmp/snmp.conf,0.000232,1-10^-0.000
/etc/snmp/snmptrapfmt.conf,0.000232,1-10^-0.000
/dev/heci,0.000231,1-10^-0.000
/etc/clpbarrc,0.000231,1-10^-0.000
/etc/alternatives/x-window-manager,0.000229,1-10^-0.000
/etc/jabberd2,0.000229,1-10^-0.000
/etc/jabberd2/c2s.xml,0.000229,1-10^-0.000
/etc/jabberd2/router-filter.xml,0.000229,1-10^-0.000
/etc/jabberd2/router-users.xml,0.000229,1-10^-0.000
/etc/jabberd2/router.xml,0.000229,1-10^-0.000
/etc/jabberd2/s2s.xml,0.000229,1-10^-0.000
/etc/jabberd2/sm.xml,0.000229,1-10^-0.000
/etc/pfqueue.conf,0.000228,1-10^-0.000
/etc/htcheck,0.000227,1-10^-0.000
/etc/htcheck/htcheck.conf,0.000227,1-10^-0.000
/proc/self/ipaddr,0.000226,1-10^-0.000
/etc/olsrd,0.000225,1-10^-0.000
/etc/olsrd/olsrd.conf,0.000225,1-10^-0.000
/proc/sys/net/ipv4/conf/all/send_redirects,0.000225,1-10^-0.000
/etc/alpine-release,0.000223,1-10^-0.000
/etc/Eos-release,0.000223,1-10^-0.000
/etc/ovs-release,0.000223,1-10^-0.000
/etc/canna,0.000221,1-10^-0.000
/etc/canna/cannahost,0.000221,1-10^-0.000
/proc/fs/vmblock,0.000220,1-10^-0.000
/proc/fs/vmblock/dev,0.000220,1-10^-0.000
/etc/netmrg,0.000217,1-10^-0.000
/etc/netmrg/netmrg.xml,0.000217,1-10^-0.000
/etc/dhcp_probe.cf,0.000217,1-10^-0.000
/etc/audisp/audisp-prelude.conf,0.000216,1-10^-0.000
/etc/audisp/audisp-remote.conf,0.000216,1-10^-0.000
/etc/audisp/audisp-remote.key,0.000216,1-10^-0.000
/etc/audisp/zos-remote.conf,0.000216,1-10^-0.000
/etc/guymager,0.000216,1-10^-0.000
/etc/guymager/guymager.cfg,0.000216,1-10^-0.000
/etc/news/distrib.pats,0.000216,1-10^-0.000
/etc/news/expire.ctl,0.000216,1-10^-0.000
/etc/news/hosts.nntp,0.000216,1-10^-0.000
/etc/news/moderators,0.000216,1-10^-0.000
/etc/news/newsfeeds,0.000216,1-10^-0.000
/etc/news/nnrp.access,0.000216,1-10^-0.000
/etc/news/overview.fmt,0.000216,1-10^-0.000
/etc/news/passwd.nntp,0.000216,1-10^-0.000
/etc/news/scripts,0.000216,1-10^-0.000
/etc/news/scripts/filter_innd.pl,0.000216,1-10^-0.000
/etc/news/scripts/filter_nnrpd.pl,0.000216,1-10^-0.000
/etc/news/scripts/startup_innd.pl,0.000216,1-10^-0.000
/etc/proxy-suite,0.000216,1-10^-0.000
/etc/proxy-suite/ftp-proxy.conf,0.000216,1-10^-0.000
/etc/dibbler,0.000216,1-10^-0.000
/dev/term,0.000213,1-10^-0.000
/etc/csync2_*.cfg,0.000212,1-10^-0.000
/etc/csync2.cfg,0.000212,1-10^-0.000
/etc/csync2.lock,0.000212,1-10^-0.000
/etc/csync2_ssl_cert.pem,0.000212,1-10^-0.000
/etc/csync2_ssl_key.pem,0.000212,1-10^-0.000
/etc/security/shield.conf,0.000212,1-10^-0.000
/etc/aliases.cdb,0.000211,1-10^-0.000
/etc/aliases.tmp,0.000211,1-10^-0.000
/sys/bus/i2c/devices/0-0057,0.000211,1-10^-0.000
/sys/bus/i2c/devices/0-0057/eeprom,0.000211,1-10^-0.000
/etc/ircd,0.000207,1-10^-0.000
/etc/ircd/ircd.conf,0.000207,1-10^-0.000
/etc/named.root,0.000205,1-10^-0.000
/etc/tcospasswd,0.000204,1-10^-0.000
/dev/cciss/c0d0,0.000204,1-10^-0.000
/dev/cciss/c1d0,0.000204,1-10^-0.000
/dev/cciss/c2d0,0.000204,1-10^-0.000
/dev/cciss/c3d0,0.000204,1-10^-0.000
/dev/cciss/c4d0,0.000204,1-10^-0.000
/dev/cciss/c5d0,0.000204,1-10^-0.000
/dev/cciss/c6d0,0.000204,1-10^-0.000
/dev/cciss/c7d0,0.000204,1-10^-0.000
/dev/cciss/host0,0.000204,1-10^-0.000
/dev/cciss/host0/target0,0.000204,1-10^-0.000
/dev/cciss/host0/target0/disc,0.000204,1-10^-0.000
/dev/cciss/host1,0.000204,1-10^-0.000
/dev/cciss/host1/target0,0.000204,1-10^-0.000
/dev/cciss/host1/target0/disc,0.000204,1-10^-0.000
/dev/cciss/host2,0.000204,1-10^-0.000
/dev/cciss/host2/target0,0.000204,1-10^-0.000
/dev/cciss/host2/target0/disc,0.000204,1-10^-0.000
/dev/cciss/host3,0.000204,1-10^-0.000
/dev/cciss/host3/target0,0.000204,1-10^-0.000
/dev/cciss/host3/target0/disc,0.000204,1-10^-0.000
/dev/cciss/host4,0.000204,1-10^-0.000
/dev/cciss/host4/target0,0.000204,1-10^-0.000
/dev/cciss/host4/target0/disc,0.000204,1-10^-0.000
/dev/cciss/host5,0.000204,1-10^-0.000
/dev/cciss/host5/target0,0.000204,1-10^-0.000
/dev/cciss/host5/target0/disc,0.000204,1-10^-0.000
/dev/cciss/host6,0.000204,1-10^-0.000
/dev/cciss/host6/target0,0.000204,1-10^-0.000
/dev/cciss/host6/target0/disc,0.000204,1-10^-0.000
/dev/cciss/host7,0.000204,1-10^-0.000
/dev/cciss/host7/target0,0.000204,1-10^-0.000
/dev/cciss/host7/target0/disc,0.000204,1-10^-0.000
/dev/cua1,0.000204,1-10^-0.000
/dev/ida/c0d0,0.000204,1-10^-0.000
/dev/ida/c1d0,0.000204,1-10^-0.000
/dev/ida/c2d0,0.000204,1-10^-0.000
/dev/ida/c3d0,0.000204,1-10^-0.000
/dev/ida/c4d0,0.000204,1-10^-0.000
/dev/ida/c5d0,0.000204,1-10^-0.000
/dev/ida/c6d0,0.000204,1-10^-0.000
/dev/ida/c7d0,0.000204,1-10^-0.000
/devs,0.000203,1-10^-0.000
/dev/spidev0.0,0.000203,1-10^-0.000
/devs/procs,0.000203,1-10^-0.000
/devs/procs/detailed,0.000203,1-10^-0.000
/dev/test,0.000203,1-10^-0.000
/dev/ttyUSB39,0.000203,1-10^-0.000
/sys/bus/pci/devices/*/iommu_group,0.000203,1-10^-0.000
/sys/bus/pci/devices/*/resource*,0.000203,1-10^-0.000
/etc/calife.auth,0.000203,1-10^-0.000
/etc/dhcpcd.conf,0.000202,1-10^-0.000
/etc/dhcpcd.duid,0.000202,1-10^-0.000
/proc/sys/net/ipv4/conf/*/promote_secondaries,0.000202,1-10^-0.000
/sys/class/net/*/device/layer2,0.000202,1-10^-0.000
/etc/usepackage,0.000201,1-10^-0.000
/etc/bld,0.000200,1-10^-0.000
/etc/bld/bld_acl.conf,0.000200,1-10^-0.000
/etc/bld/bld.conf,0.000200,1-10^-0.000
/etc/bld/bld_whitelist.conf,0.000200,1-10^-0.000
/sys/kernel/debug/f2fs,0.000197,1-10^-0.000
/sys/kernel/debug/f2fs/status,0.000197,1-10^-0.000
/proc/self/pagemap,0.000196,1-10^-0.000
/etc/news/leafnode,0.000196,1-10^-0.000
/etc/gemrb,0.000196,1-10^-0.000
/etc/supercat,0.000194,1-10^-0.000
/etc/keynavrc,0.000194,1-10^-0.000
/sys/class/net/*/batman_adv,0.000193,1-10^-0.000
/sys/class/net/*/batman_adv/iface_status,0.000193,1-10^-0.000
/sys/class/net/*/batman_adv/mesh_iface,0.000193,1-10^-0.000
/sys/class/net/*/mesh,0.000193,1-10^-0.000
/sys/class/net/*/mesh/vlan*,0.000193,1-10^-0.000
/sys/module/batman_adv,0.000193,1-10^-0.000
/sys/module/batman_adv/version,0.000193,1-10^-0.000
/etc/bti,0.000192,1-10^-0.000
/dev/apm,0.000191,1-10^-0.000
/etc/suricata/,0.000190,1-10^-0.000
/etc/suricata//classification.config,0.000190,1-10^-0.000
/etc/suricata//reference.config,0.000190,1-10^-0.000
/etc/suricata//suricata.yaml,0.000190,1-10^-0.000
/etc/suricata//threshold.config,0.000190,1-10^-0.000
/etc/gnats,0.000190,1-10^-0.000
/etc/gnats/databases,0.000190,1-10^-0.000
/etc/gnats/gnatsd.host_access,0.000190,1-10^-0.000
/dev/null||test,0.000189,1-10^-0.000
/etc/omega.conf,0.000189,1-10^-0.000
/dev/*random,0.000189,1-10^-0.000
/etc/box,0.000189,1-10^-0.000
/etc/boxbackup,0.000189,1-10^-0.000
/dev/nullUNKNOWNPWCONDinitpotenlocalscatter_forwintegralsscatterrotatefrotatebscatter_backcompbscompbs_2transmitset_lssolve_ls,0.000186,1-10^-0.000
/etc/4store.conf,0.000186,1-10^-0.000
/etc/labrea,0.000186,1-10^-0.000
/etc/labrea/labrea.conf,0.000186,1-10^-0.000
/proc/sys/net/decnet/conf,0.000185,1-10^-0.000
/dev/mono,0.000185,1-10^-0.000
/dev/tty13,0.000185,1-10^-0.000
/etc/dact.conf,0.000185,1-10^-0.000
/etc/decnet.proxy,0.000185,1-10^-0.000
/etc/dnroute.conf,0.000185,1-10^-0.000
/etc/nodes.allow,0.000185,1-10^-0.000
/etc/nodes.deny,0.000185,1-10^-0.000
/etc/vmsmail.conf,0.000185,1-10^-0.000
/proc/net/decnet_dev,0.000185,1-10^-0.000
/proc/sys/net/decnet,0.000185,1-10^-0.000
/proc/sys/net/decnet/conf/*/forwarding,0.000185,1-10^-0.000
/proc/sys/net/decnet/conf/*/priority,0.000185,1-10^-0.000
/proc/sys/net/decnet/conf/*/t3,0.000185,1-10^-0.000
/proc/sys/net/decnet/default_device,0.000185,1-10^-0.000
/etc/danted.conf,0.000184,1-10^-0.000
/etc/epic5,0.000182,1-10^-0.000
/etc/epic5/servers,0.000182,1-10^-0.000
/etc/freeipmi//ipmidetectd.conf,0.000182,1-10^-0.000
/etc/ipmidetectd.conf,0.000182,1-10^-0.000
/etc/ippl.conf,0.000182,1-10^-0.000
/etc/clexrc,0.000180,1-10^-0.000
/etc/pound,0.000178,1-10^-0.000
/etc/pound/pound.cfg,0.000178,1-10^-0.000
/etc/ssl/webcit,0.000176,1-10^-0.000
/etc/kcm.conf,0.000176,1-10^-0.000
/etc/rdma,0.000176,1-10^-0.000
/etc/rplay,0.000175,1-10^-0.000
/etc/rplay/rplay.conf,0.000175,1-10^-0.000
/etc/rplay/rplay.helpers,0.000175,1-10^-0.000
/etc/rplay/rplay.hosts,0.000175,1-10^-0.000
/etc/rplay/rplay.servers,0.000175,1-10^-0.000
/etc/dirsrv/dsgw,0.000174,1-10^-0.000
/etc/alerts.cfg,0.000173,1-10^-0.000
/etc/analysis.cfg,0.000173,1-10^-0.000
/etc/client-local.cfg,0.000173,1-10^-0.000
/etc/columndoc.csv,0.000173,1-10^-0.000
/etc/combo.cfg,0.000173,1-10^-0.000
/etc/cookies,0.000173,1-10^-0.000
/etc/cookies.session,0.000173,1-10^-0.000
/etc/graphs.cfg,0.000173,1-10^-0.000
/etc/netrc,0.000173,1-10^-0.000
/etc/rrddefinitions.cfg,0.000173,1-10^-0.000
/etc/snmpmibs.cfg,0.000173,1-10^-0.000
/etc/conntrackd,0.000173,1-10^-0.000
/etc/conntrackd/conntrackd.conf,0.000173,1-10^-0.000
/etc/perdition,0.000172,1-10^-0.000
/etc/perdition/perdition.ca,0.000172,1-10^-0.000
/etc/perdition/perdition.ca.pem,0.000172,1-10^-0.000
/etc/perdition/perdition.crt.pem,0.000172,1-10^-0.000
/etc/perdition/perdition.key.pem,0.000172,1-10^-0.000
/dev/cachefiles,0.000171,1-10^-0.000
/etc/cachefiles.conf,0.000171,1-10^-0.000
/etc/cachefilesd.conf,0.000171,1-10^-0.000
/proc/fs/cachefiles,0.000171,1-10^-0.000
/etc/citadel.rc,0.000170,1-10^-0.000
/etc/bind/named.boot,0.000169,1-10^-0.000
/etc/memlockd.cfg,0.000169,1-10^-0.000
/etc/ahcp,0.000169,1-10^-0.000
/etc/ahcp/ahcp-config.sh,0.000169,1-10^-0.000
/etc/gearmand.conf,0.000168,1-10^-0.000
/etc/init.d/openibd,0.000168,1-10^-0.000
/etc/modprobe.d/mlnx.conf,0.000168,1-10^-0.000
/sys/module/mlx4_core,0.000168,1-10^-0.000
/sys/module/mlx4_core/parameters,0.000168,1-10^-0.000
/sys/module/mlx4_core/parameters/log_num_mgm_entry_size,0.000168,1-10^-0.000
/etc/l2tpns,0.000167,1-10^-0.000
/etc/l2tpns/ip_pool,0.000167,1-10^-0.000
/etc/l2tpns/startup-config,0.000167,1-10^-0.000
/etc/l2tpns/users,0.000167,1-10^-0.000
/etc/rhashrc,0.000167,1-10^-0.000
/sys/bus/pci/devices/*/vendor,0.000167,1-10^-0.000
/sys/class/infiniband/*/device,0.000167,1-10^-0.000
/sys/class/infiniband/mlx4_0,0.000167,1-10^-0.000
/sys/class/infiniband/mlx4_0/device,0.000167,1-10^-0.000
/etc/logtool,0.000166,1-10^-0.000
/etc/logtool/logtool.conf,0.000166,1-10^-0.000
/etc/portreserve,0.000166,1-10^-0.000
/dev/infiniband/umad0,0.000165,1-10^-0.000
/etc/ffproxy,0.000164,1-10^-0.000
/etc/ffproxy/ffproxy.conf,0.000164,1-10^-0.000
/etc/srg,0.000164,1-10^-0.000
/etc/srg/srg.conf,0.000164,1-10^-0.000
/dev/ttyGS0,0.000163,1-10^-0.000
/etc/obex,0.000163,1-10^-0.000
/etc/obex/capability.xml,0.000163,1-10^-0.000
/etc/obex/vcard.vcf,0.000163,1-10^-0.000
/etc/sbclrc,0.000163,1-10^-0.000
/etc/pamusb.conf,0.000161,1-10^-0.000
/etc/s3drc,0.000161,1-10^-0.000
/dev/parrot-config.pir,0.000160,1-10^-0.000
/dev/parrot-config.pir_DB,0.000160,1-10^-0.000
/dev/pbc_to_exe.pir,0.000160,1-10^-0.000
/dev/pbc_to_exe.pir_DB,0.000160,1-10^-0.000
/procmap.cpp,0.000160,1-10^-0.000
/etc/moria-hours,0.000159,1-10^-0.000
/sys/power/wake_lock,0.000159,1-10^-0.000
/sys/power/wake_unlock,0.000159,1-10^-0.000
/etc/avr-evtd,0.000158,1-10^-0.000
/etc/avr-evtd/EventScript,0.000158,1-10^-0.000
/etc/default/avr-evtd,0.000158,1-10^-0.000
/etc/melco,0.000158,1-10^-0.000
/etc/melco/timer_sleep,0.000158,1-10^-0.000
/etc/rdma/rsocket,0.000158,1-10^-0.000
/etc/rdma/rsocket/inline_default,0.000158,1-10^-0.000
/etc/rdma/rsocket/iomap_size,0.000158,1-10^-0.000
/etc/rdma/rsocket/mem_default,0.000158,1-10^-0.000
/etc/rdma/rsocket/polling_time,0.000158,1-10^-0.000
/etc/rdma/rsocket/rqsize_default,0.000158,1-10^-0.000
/etc/rdma/rsocket/sqsize_default,0.000158,1-10^-0.000
/etc/rdma/rsocket/wmem_default,0.000158,1-10^-0.000
/proc/sys/net/ipv4/tcp_keepalive_time,0.000158,1-10^-0.000
/etc/syslog.d,0.000158,1-10^-0.000
/dev/grsec,0.000157,1-10^-0.000
/dev/grsec2,0.000157,1-10^-0.000
/etc/default/passwd,0.000157,1-10^-0.000
/etc/grsec,0.000157,1-10^-0.000
/etc/grsec2,0.000157,1-10^-0.000
/etc/grsec2/.grlearn.pid,0.000157,1-10^-0.000
/etc/grsec2/.grlearn.pipe,0.000157,1-10^-0.000
/etc/grsec2/learn_config,0.000157,1-10^-0.000
/etc/grsec2/policy,0.000157,1-10^-0.000
/etc/grsec2/pw,0.000157,1-10^-0.000
/etc/ips.init,0.000157,1-10^-0.000
/etc/ldap.conf,0.000157,1-10^-0.000
/etc/ldc,0.000156,1-10^-0.000
/etc/dvifb,0.000156,1-10^-0.000
/etc/plasma-remotewidgets.conf,0.000156,1-10^-0.000
/etc/renattach,0.000155,1-10^-0.000
/etc/renattach/renattach.conf,0.000155,1-10^-0.000
/dev/cgroups,0.000155,1-10^-0.000
/etc/ulatencyd,0.000155,1-10^-0.000
/etc/ulatencyd/rules,0.000155,1-10^-0.000
/etc/ulatencyd/ulatencyd.conf,0.000155,1-10^-0.000
/proc/sys/kernel/ftrace_enabled,0.000155,1-10^-0.000
/etc/srp_daemon.conf,0.000154,1-10^-0.000
/etc/ubuntu-platform-api,0.000154,1-10^-0.000
/etc/ubuntu-platform-api/application.conf,0.000154,1-10^-0.000
/dev/pts/v,0.000154,1-10^-0.000
/proc-maps.,0.000154,1-10^-0.000
/proc/sys/vm/vdso_enabled,0.000154,1-10^-0.000
/sys/class/dvb/dvb*.demux0,0.000153,1-10^-0.000
/sys/class/dvb/dvb*.demux0/device,0.000153,1-10^-0.000
/sys/class/dvb/dvb*.demux0/device/manufacturer,0.000153,1-10^-0.000
/sys/class/dvb/dvb*.demux0/device/product,0.000153,1-10^-0.000
/sys/class/dvb/dvb*.demux0/device/speed,0.000153,1-10^-0.000
/dev/nst0,0.000153,1-10^-0.000
/proc/sys/vm/nr_hugepages,0.000153,1-10^-0.000
/etc/launchtool,0.000151,1-10^-0.000
/etc/ebnetd,0.000151,1-10^-0.000
/etc/ebnetd/ebnetd.conf,0.000151,1-10^-0.000
/sys/bus/pci/devices/*/power_level,0.000150,1-10^-0.000
/sys/bus/pci/devices/*/rfkill,0.000150,1-10^-0.000
/sys/bus/pci/devices/*/rfkill/rfkill0,0.000150,1-10^-0.000
/sys/bus/pci/devices/*/rfkill/rfkill0/state,0.000150,1-10^-0.000
/sys/bus/pci/drivers/iwl3945,0.000150,1-10^-0.000
/sys/bus/pci/drivers/iwl3945/*/power_level,0.000150,1-10^-0.000
/sys/bus/pci/drivers/iwl4965,0.000150,1-10^-0.000
/sys/bus/pci/drivers/iwl4965/*/power_level,0.000150,1-10^-0.000
/sys/bus/spi,0.000150,1-10^-0.000
/sys/bus/spi/devices,0.000150,1-10^-0.000
/sys/class/power_supply/*/charge_now,0.000150,1-10^-0.000
/sys/class/power_supply/*/current_now,0.000150,1-10^-0.000
/sys/class/power_supply/*/present,0.000150,1-10^-0.000
/sys/class/power_supply/*/voltage_now,0.000150,1-10^-0.000
/sys/class/scsi_host/host0,0.000150,1-10^-0.000
/sys/class/scsi_host/host0/link_power_management_policy,0.000150,1-10^-0.000
/sys/devices/system/clocksource,0.000150,1-10^-0.000
/sys/devices/system/clocksource/clocksource0,0.000150,1-10^-0.000
/sys/devices/system/clocksource/clocksource0/available_clocksource,0.000150,1-10^-0.000
/sys/devices/system/cpu/cpu0/cpuidle,0.000150,1-10^-0.000
/sys/devices/system/cpu/*/cpufreq/scaling_governor,0.000150,1-10^-0.000
/sys/devices/system/cpu/*/cpufreq/stats,0.000150,1-10^-0.000
/sys/devices/system/cpu/*/cpufreq/stats/time_in_state,0.000150,1-10^-0.000
/sys/devices/system/cpu/*/cpuidle,0.000150,1-10^-0.000
/sys/kernel/debug/tracing/events/vfs,0.000150,1-10^-0.000
/sys/kernel/debug/tracing/events/vfs/dirty_inode,0.000150,1-10^-0.000
/sys/kernel/debug/tracing/events/vfs/dirty_inode/id,0.000150,1-10^-0.000
/sys/module/bluetooth,0.000150,1-10^-0.000
/sys/module/snd_ac97_codec,0.000150,1-10^-0.000
